Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","88","Guam","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","157.067","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","89","Guatemala","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","17247.849","X","International reliable sources",""
"OA","Annual population","89","Guatemala","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","8492.956","X","International reliable sources",""
"OA","Annual population","89","Guatemala","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","8754.899","X","International reliable sources",""
"OA","Annual population","89","Guatemala","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8440.97","X","International reliable sources",""
"OA","Annual population","89","Guatemala","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8804.376","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","90","Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","12414.293","X","International reliable sources",""
"OA","Annual population","90","Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5981.068","X","International reliable sources",""
"OA","Annual population","90","Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","6433.224","X","International reliable sources",""
"OA","Annual population","90","Guinea","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8335.437","X","International reliable sources",""
"OA","Annual population","90","Guinea","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4717.171","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","175","Guinea-Bissau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","1874.303","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","915.245","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","959.059","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1080.274","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","826.994","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","91","Guyana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","779.006","X","International reliable sources",""
"OA","Annual population","91","Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","390.999","X","International reliable sources",""
"OA","Annual population","91","Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","388.008","X","International reliable sources",""
"OA","Annual population","91","Guyana","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","574.102","X","International reliable sources",""
"OA","Annual population","91","Guyana","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","208.123","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","93","Haiti","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","11123.178","X","International reliable sources",""
"OA","Annual population","93","Haiti","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5489.045","X","International reliable sources",""
"OA","Annual population","93","Haiti","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5634.138","X","International reliable sources",""
"OA","Annual population","93","Haiti","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4969.937","X","International reliable sources",""
"OA","Annual population","93","Haiti","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","6143.008","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","94","Holy See","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","0.801","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","94","Holy See","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","94","Holy See","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0.801","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","95","Honduras","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","9587.522","X","International reliable sources",""
"OA","Annual population","95","Honduras","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4789.031","X","International reliable sources",""
"OA","Annual population","95","Honduras","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4798.492","X","International reliable sources",""
"OA","Annual population","95","Honduras","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4040.365","X","International reliable sources",""
"OA","Annual population","95","Honduras","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","5376.802","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","97","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","9707.499","X","International reliable sources",""
"OA","Annual population","97","Hungary","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4617.623","X","International reliable sources",""
